gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_log,tenure_group,Segment,PCA1,PCA2,Segment_Name,Recommendation,Risk_Level
1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,2171.15,1,7.683472739442721,1,4,0.573923272924756,-0.6222289226462976,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,317.25,1,5.762837237437516,2,3,-0.7643772016794117,0.6141020613647757,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3474.05,1,8.153364146384588,1,2,1.5861273107230678,0.14983009543212933,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1875.55,1,7.537190263570481,1,2,0.6424591579809664,0.8810360609662609,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1,1,4.249922794040544,2,3,-1.1300815799247186,0.3507628574178181,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,4.257030144499196,2,3,-1.1206030338972117,0.36850035596009545,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,3066.45,1,8.02860187653372,1,2,1.4708368496967326,0.5693623325440011,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,305.55,1,5.725380874208697,2,3,-0.7906958255636055,0.5727610611272291,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,1,4.375127892982725,2,3,-0.9528327692103403,0.6824540801584053,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,255.25,1,5.546153530452618,2,0,-1.5213378932117665,-1.276417136937791,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,146.9,1,4.996536369716754,2,3,-1.0415008784153745,0.3786115990531187,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5,1,6.637913124658687,2,3,-0.3572684762324987,0.6417653301586018,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9,1,5.828651456702071,2,3,-0.6360049396755957,0.8429162763764411,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,1,7.823385792960413,0,4,0.8772556361644127,-0.7016441279473615,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3,1,8.499904601278695,0,1,2.621792831127748,-0.2833385453024475,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.3,46.3,1,3.856510295497887,2,0,-1.56230327877903,-0.4580670761100303,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,4443.45,1,8.399411405759073,0,1,2.3061871759198347,0.29190703287472836,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,1095.65,1,7.000015357407435,2,3,-0.057610294231783515,0.7136360905572708,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,1,6.102670445181327,2,3,-0.6147058083365645,0.7196226967926208,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,74.15,811.8,1,6.700485076824218,2,3,-0.5008522035492193,0.2476249888399363,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,1056.95,1,6.964088352322298,2,3,0.08585413133263098,1.099417322016137,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.15,44.15,1,3.8099902798629945,2,0,-1.6030610266973095,-0.5343383198418229,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,53.9,834.15,1,6.727611349435956,1,0,-0.6817907951090443,-0.6063610422912316,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45,1,4.4595662121293,2,3,-0.8201331248252447,0.9307790597502884,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,239.55,1,5.482927968145463,2,0,-1.3176594404418187,-0.384058221324542,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,59.2,1,4.097672352314776,2,0,-1.3177567912693537,-0.00043961371927369203,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6,1,6.967532483017997,1,3,-0.15354389953607028,0.47529606771800864,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9,1,4.023564380161053,2,0,-1.3992722871059124,-0.1529821011828593,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2,1,7.720993939799903,1,2,0.8889439918871426,0.8981689366515961,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,180.3,1,5.200153117760806,2,0,-1.7062371085809211,-1.65423475358269,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,158.4,1,5.071416766356115,2,3,-0.9500904723050382,0.5445481639605594,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,104.2,1,4.65586330030361,2,0,-1.3520309315764873,-0.18230398793672697,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,95.1,1,4.565389315976247,2,3,-0.637197186494363,1.2731127816162418,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,438.0,1,6.0844994130751715,2,3,-0.7284538898113694,0.42651393354184924,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45,1,5.788276797632642,2,3,-0.8621213518729418,0.4209452343282465,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1,1,7.046734306263588,2,3,0.08402686265334483,0.9441840565136073,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2,1,5.875492370855561,2,3,-0.5690263954715453,0.9584621523334764,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3,1,5.025852259901116,2,0,-1.3504579558825869,-0.3790676069966268,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,188.7,1,5.245443876940969,2,0,-1.3188851095807208,-0.2655748004432043,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,5549.4,1,8.621625276215486,0,1,2.977223089380889,-0.2554086365358257,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5685.8,1,8.645902978761542,0,1,3.142882883051117,-1.2706413383018893,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,50.6,1,3.9435216724875173,2,0,-1.4807877829424714,-0.30552458864644455,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,1,6.7616885028473535,2,3,-0.19763745218252396,0.7879583449747186,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,1,4.259859000699674,2,3,-1.1168116154862089,0.3755953553770065,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95,1,8.466310339101604,0,1,2.492123752453562,-0.4067040995081324,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2391.8,1,7.7802195073157385,1,2,0.9768998278337235,0.7153103434622454,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1687.95,1,7.431862313054042,1,2,0.4309066966764406,0.7023157048338466,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,7689.95,1,8.947799591930734,0,1,4.343705508114538,-0.8395372907863206,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,229.55,1,5.440467758652715,2,3,-1.1237184871743358,-0.00561207860571532,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,90.55,1,4.51688527112052,2,3,-0.7234519553446751,1.1117015448815177,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,2274.35,1,7.729889165705791,1,2,0.7717256679511714,0.24951129234984842,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,602.55,1,6.402828887147136,2,3,-0.4605097471629225,0.730724782091583,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,449.75,1,6.110912862083427,2,3,-0.4598568480305785,1.012823987787896,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
